0.20563,0.3871,7.00487,0.00017,0.326049669,-0.231863721,-0.048855042,3.929472905,8.843372307,0.362216231,0.001475418
0.00677,0.72333,3.39471,0.00256,0.404265047,-0.604831074,-0.031628988,6.08847004,4.076609734,-0.295387103,0.006760459
0.01671,1,0.00005,0.00315,0.998604244,0.083746117,-8.7603E-06,-0.624572353,6.233836338,-0.000504293,0.010005801
0.09341,1.52366,1.85061,0.00034,-1.61097565,-0.289686964,0.033445837,1.093859475,-4.590745123,-0.123042827,0.007247786
0.04839,5.20336,1.3053,1,4.359813099,-2.476319011,-0.087258023,1.328866616,2.527539918,-0.040213383,0.355299677
0.05415,9.53707,2.48446,0.29942,6.602271404,-7.428214045,-0.133603846,1.41041985,1.350938408,-0.079685865,0.435665257
0.04717,19.19126,0.76986,0.04574,14.65294834,13.22034462,-0.140766992,-0.970970046,1.00149282,0.016214479,0.468651946
0.00859,30.06896,1.76917,0.05395,29.592632,-4.388394532,-0.59167608,0.161861892,1.143099312,-0.027137695,0.775830563
0.24881,39.48169,17.14175,0.00001,14.8507761,-30.98135713,-0.978765275,1.06210508,0.247917036,-0.337591829,0.051191995
